Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Cover URL
5HgXSvl2YoBtEY623UsACk,Kaattumalli,Viduthalai (Original Motion Picture Soundtrack),"Ilaiyaraaja,Ananya Bhat",08-03-2023,306666,63,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,kannada pop,sandalwood",Sony Music Entertainment India Pvt. Ltd.,0.671,0.353,1,-13.479,1,0.0282,0.146,1.84E-06,0.126,0.499,107.991,4,https://i.scdn.co/image/ab67616d0000b27377eb88e31b52ede548871a26
5KW8kOHmXqkDEdj6JyP3dJ,Unna Nenachu (From Psycho (Tamil)),Unna Nenachu [From Psycho (Tamil)],"Ilaiyaraaja,Sid Sriram",18-11-2019,275503,58,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.331,0.235,4,-13.816,0,0.0411,0.891,2.98E-06,0.107,0.252,82.511,4,https://i.scdn.co/image/ab67616d0000b273ba20d3bc401860f4f9caa70d
3IpEJ86hrMfUcoXCk9U4h3,Kangal Irandal,Subramaniapuram (Original Motion Picture Soundtrack),"James Vasanthan,Bellie Raj,Deepa Miriam",17-10-2008,322013,64,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tollywood,telugu pop",Think Music (India),0.797,0.452,10,-8.325,1,0.0271,0.275,6.45E-05,0.075,0.661,104.998,4,https://i.scdn.co/image/ab67616d0000b2731ea64edfdbac8575ff13ab2e
4KC4Dhf24a8mcLERLzQTdP,Oru Vetkam Varudhe,Pasanga (Original Motion Picture Soundtrack),"James Vasanthan,Naresh Iyer,Shreya Ghoshal",25-03-2009,357720,43,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tollywood,telugu pop,bollywood,hindi pop,kannada pop,desi,marathi pop,sandalwood,bangla pop",Think Music (India),0.659,0.437,9,-11.527,1,0.0322,0.521,0.00152,0.134,0.336,96.993,4,https://i.scdn.co/image/ab67616d0000b27326bdd64cce89ab9a9f8ad50d
16jOVIIrpo7XV8KOnx4ZwX,Nan pogiren,Naanayam (Original Motion Picture Soundtrack),"James Vasanthan,S. P. Balasubrahmanyam,K. S. Chithra",09-11-2009,392080,55,22phbj3v2fwk5fcezfpaqdvwy,2022-11-30T23:13:07Z,"tamil pop,kollywood,telugu pop,kannada pop,devotional,tollywood,sandalwood,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.471,0.502,9,-6.989,1,0.0405,0.675,1.67E-05,0.094,0.522,91.853,4,https://i.scdn.co/image/ab67616d0000b2739a3d560a49df7c05ee78e885
16jOVIIrpo7XV8KOnx4ZwX,Nan pogiren,Naanayam (Original Motion Picture Soundtrack),"James Vasanthan,S. P. Balasubrahmanyam,K. S. Chithra",09-11-2009,392080,55,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,telugu pop,kannada pop,devotional,tollywood,sandalwood,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.471,0.502,9,-6.989,1,0.0405,0.675,1.67E-05,0.094,0.522,91.853,4,https://i.scdn.co/image/ab67616d0000b2739a3d560a49df7c05ee78e885
280mMf3Rz5wXJultU9EY1z,Sevvanam Selaikatti,Mozhi (Original Motion Picture Soundtrack),Jassie Gift,23-02-2007,283106,25,22phbj3v2fwk5fcezfpaqdvwy,2022-11-21T01:47:08Z,"malayalam pop,tamil dance,mollywood,telugu pop,tamil pop,tollywood,kannada pop",Saregama,0.773,0.618,4,-9.524,0,0.0464,0.0666,0.000157,0.175,0.801,110.039,4,https://i.scdn.co/image/ab67616d0000b273c4641b87e1bcd10fbec867b1
7yRfIESGCckunEuXMtn0bj,Lajjavathiye,4 Students (Original Motion Picture Soundtrack),"Jassie Gift,Palani Bharathi",20-02-2004,270497,56,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"malayalam pop,tamil dance,mollywood,telugu pop,tamil pop,tollywood,kannada pop,kollywood",Track Music,0.772,0.886,2,-8.111,1,0.117,0.0896,0,0.0262,0.762,110.689,4,https://i.scdn.co/image/ab67616d0000b273990262ab5b80e6f04fa8f3ea
7kLnZVFaLIYKb34H2GFjwI,Siragugal,Sarvam (Original Motion Picture Soundtrack),"Javed Ali,Yuvan Shankar Raja,Madhushree,Pa. Vijay",15-05-2009,321893,60,31iroupibphghncq7n46ip3g2w74,2024-08-24T11:11:18Z,"sufi,bollywood,hindi pop,qawwali,desi,desi pop,tamil pop,kollywood,tamil dance,tamil hip hop",Divo Tv Private Limited,0.638,0.915,10,-3.271,0,0.149,0.185,0.000139,0.085,0.598,169.971,4,https://i.scdn.co/image/ab67616d0000b2736e2e7cd3fedbf215adc302f6
6sewH6rrJZeM40FdCxbJP8,Mazhai Varum - Female,Veppam (Original Motion Picture Soundtrack),"Joshua Sridhar,Suzanne D'Mello",06-01-2011,268360,50,22phbj3v2fwk5fcezfpaqdvwy,2022-04-01T00:21:14Z,"tamil pop,kollywood,malayalam pop,mollywood,bollywood,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.696,0.69,10,-4.734,1,0.0303,0.191,0.123,0.156,0.586,95.014,4,https://i.scdn.co/image/ab67616d0000b273cd1e05ab032c0470c1e8c1a2
68dGKf5eIchw0bxpuhk4g8,Adiyae Azhagae - From Oru Naal Koothu,Adiyae Azhagae (From Oru Naal Koothu),Justin Prabhakaran,08-10-2015,289404,61,22phbj3v2fwk5fcezfpaqdvwy,2022-06-21T01:27:35Z,"tollywood,telugu pop,tamil pop,kollywood",Think Music,0.718,0.486,7,-8.507,1,0.057,0.572,1.61E-06,0.0868,0.511,79.999,4,https://i.scdn.co/image/ab67616d0000b273dbf94edea716d4c16234757f
68dGKf5eIchw0bxpuhk4g8,Adiyae Azhagae - From Oru Naal Koothu,Adiyae Azhagae (From Oru Naal Koothu),Justin Prabhakaran,08-10-2015,289404,61,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tollywood,telugu pop,tamil pop,kollywood",Think Music,0.718,0.486,7,-8.507,1,0.057,0.572,1.61E-06,0.0868,0.511,79.999,4,https://i.scdn.co/image/ab67616d0000b273dbf94edea716d4c16234757f
7rm5evrCSv3Ruv2TUqOSx4,Onakkaaga Poranthaenae,Pannaiyaarum Padminiyum (Original Motion Picture Soundtrack),"Justin Prabhakaran,Balram,Sandhya,S.P. Charan,Anu Anand",22-11-2013,291706,52,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tollywood,telugu pop,tamil pop,kollywood",Sony Music Entertainment India Pvt. Ltd.,0.625,0.498,2,-4.487,1,0.0284,0.466,0,0.0967,0.727,136.969,3,https://i.scdn.co/image/ab67616d0000b273d2a5d889cdd9b4ba771363ac
2RIycFyOBFSUKD8rPJ6nLD,Enakkaaga Poranthaayae,Pannaiyaarum Padminiyum (Original Motion Picture Soundtrack),"Justin Prabhakaran,S.P. Charan,Anu Anand",22-11-2013,221253,52,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tollywood,telugu pop,tamil pop,kollywood",Sony Music Entertainment India Pvt. Ltd.,0.607,0.578,2,-4.412,1,0.0323,0.53,0,0.0916,0.724,136.882,3,https://i.scdn.co/image/ab67616d0000b273d2a5d889cdd9b4ba771363ac
5jTAnBBRwSbM3C1GyhJuB8,Devadhai Vamsam,Snegithiye (Original Motion Picture Soundtrack),"K. S. Chithra,Sujatha",30-11-2021,292361,38,22phbj3v2fwk5fcezfpaqdvwy,2024-04-08T00:51:26Z,"malayalam pop,telugu pop,kannada pop,mollywood,tollywood,tamil pop,devotional,sandalwood,kollywood",New Music,0.662,0.623,6,-13.79,0,0.0402,0.159,6.43E-05,0.198,0.811,141.971,4,https://i.scdn.co/image/ab67616d0000b2734445319c3e5ff94714ad24f0
6Y6reEM6kcr2m1Es3YbUGI,Mudhal Naal,Unnale Unnale (Original Motion Picture Soundtrack),"K.K Mahalakshmi,Pop Shalini,Pa. Vijay",31-12-2006,267013,31,22phbj3v2fwk5fcezfpaqdvwy,2020-09-01T00:05:22Z,"tamil pop,kollywood,tamil dance,telugu pop",Saregama,0.748,0.529,0,-10.056,1,0.0291,0.17,2.20E-06,0.196,0.528,119.967,4,https://i.scdn.co/image/ab67616d0000b27318bd30991b8bdd303df0f44e
2HKoYSvQNq9Tx7KjpiBiYM,Alaipayuthey,Alaipayuthey (Original Motion Picture Soundtrack),"Kalyani Menon,Harini,Neyveli Ramalakshmi",31-12-2000,221266,0,22phbj3v2fwk5fcezfpaqdvwy,2017-08-04T12:33:20Z,"tamil pop,malayalam pop,kollywood,telugu pop,tollywood,devotional",Saregama,0.611,0.485,6,-14.271,0,0.0895,0.576,0,0.172,0.46,82,4,https://i.scdn.co/image/ab67616d0000b27311d08632cead4b3c78756af0
150LZwVuOjclO3ymsoOtY6,Azhaginna Azhagi (From Ennakku 20 Unakku 18),Shreya Ghoshal - Sing for You,"Karjo Bhattacharya,Shreya Ghoshal",15-06-2013,350715,21,22phbj3v2fwk5fcezfpaqdvwy,2021-09-17T21:08:11Z,"bollywood,hindi pop,kannada pop,desi,marathi pop,sandalwood,bangla pop",Five Star Audio,0.755,0.797,7,-8.517,0,0.0774,0.0402,4.05E-05,0.0974,0.952,154.98,4,https://i.scdn.co/image/ab67616d0000b273be3e39110087442f717caffe
0QPriddK8uzxoztsPBqGZc,"Oru Maalai - Language: Tamil; Film: Ghajini; Film Artists: Surya, Asin",Ghajini,Karthik,01-01-2005,353946,0,22phbj3v2fwk5fcezfpaqdvwy,2019-09-02T19:03:44Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Roja/Mass Audio,0.804,0.742,0,-6.355,0,0.0402,0.0602,0.000592,0.363,0.742,112.009,4,https://i.scdn.co/image/ab67616d0000b273aace3376bb9d27d84b990a85
1qfanYrmrh7xDSvt15acZ3,Oru Maalai,Ghajini (Original Motion Picture Soundtrack),Karthik,2005,354240,63,22phbj3v2fwk5fcezfpaqdvwy,2020-02-18T02:34:54Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Roja/Mass Audio,0.805,0.742,0,-6.366,0,0.0396,0.0578,0.000482,0.361,0.717,111.981,4,https://i.scdn.co/image/ab67616d0000b27396fa4201ff42cd2dcfef14c4
2S5GlyMhp7tUbOFU4Kf1kJ,Naanum - From Navarasa,Naanum (From Navarasa),Karthik,19-07-2021,214320,32,22phbj3v2fwk5fcezfpaqdvwy,2021-09-29T15:01:14Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Think Music,0.64,0.6,7,-11.392,1,0.0416,0.267,0.000234,0.0851,0.32,125.002,4,https://i.scdn.co/image/ab67616d0000b273c05c91f7a8410e0a4446299f
19O4hCGGm95UhvIyhwnNT5,Thooriga - From Navarasa,Thooriga (From Navarasa),Karthik,12-07-2021,202135,57,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Think Music,0.662,0.688,0,-9.019,1,0.0413,0.0422,0.000918,0.431,0.365,102.95,4,https://i.scdn.co/image/ab67616d0000b273801e07e01d372aa56a5a79da
3h0W7VWNFZsll7EHTAQWlh,Minnalgal Koothadum,Polladhavan (Original Motion Picture Soundtrack),"Karthik,Bombay Jeyashree",15-06-2021,409547,0,22phbj3v2fwk5fcezfpaqdvwy,2022-06-21T01:25:55Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Hariharan Music,0.729,0.448,7,-9.929,0,0.0391,0.0821,0.00071,0.0749,0.593,110.053,4,https://i.scdn.co/image/ab67616d0000b27374d5c04c496f12e839948f45
5qk7iSLXxy8a5pRa4WgABg,Veesum Velichathile,Naan Ee,"Karthik,G Sahithi",14-04-2012,188940,46,31iroupibphghncq7n46ip3g2w74,2024-08-24T10:42:23Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Saregama,0.69,0.448,10,-9.072,1,0.034,0.524,0.00011,0.121,0.36,81.983,4,https://i.scdn.co/image/ab67616d0000b2735deafb5bd2fcd23e927a8cb4
5yo69xWiKVruEG2hiXDioP,Veesum Velichathile,Naan Ee,"Karthik,G Sahithi",14-04-2012,188940,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Saregama,0.69,0.448,10,-9.072,1,0.034,0.524,0.00011,0.121,0.36,81.983,4,https://i.scdn.co/image/ab67616d0000b27364f5f79ecc290b75e22b5cce
4Va9qUpMta6PavfMwYI8MI,Unnaale Unnaale,Unnale Unnale (Original Motion Picture Soundtrack),"Karthik,Krishh,Harini,Pa. Vijay",31-12-2006,283373,46,22phbj3v2fwk5fcezfpaqdvwy,2020-09-01T00:06:00Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Saregama,0.783,0.629,10,-9.753,0,0.0422,0.362,2.50E-06,0.0941,0.837,101.058,4,https://i.scdn.co/image/ab67616d0000b27318bd30991b8bdd303df0f44e
7E2Hxm9THENrvokBvbiSZj,Puyalae Puyalae (From Kovil),Kalakal Dance Hits,"Karthik,Mahathi",18-07-2013,298855,19,22phbj3v2fwk5fcezfpaqdvwy,2019-12-02T23:02:20Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Five Star Audio,0.846,0.818,8,-7.068,1,0.0389,0.13,0,0.0962,0.958,126.005,4,https://i.scdn.co/image/ab67616d0000b2731187a531854a765f273b6da6
0lZ0BOfkjnBslRqTJgCBop,Vizhi Moodi,Ayan,"Karthik,Prashanthini",13-04-2022,332266,0,22phbj3v2fwk5fcezfpaqdvwy,2022-11-30T23:58:41Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Avm productions,0.739,0.375,7,-9.36,0,0.0541,0.119,0,0.0863,0.581,90.952,4,https://i.scdn.co/image/ab67616d0000b273dd48209239ff24ef43b15ef1
7A4l9HrFXO9vq7lW0NZFGT,Nee Korinaal,180 (Original Motion Picture Soundtrack),"Karthik,Shweta Mohan,Madhan Karky",14-04-2011,306133,46,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Think Music,0.688,0.538,0,-7.752,0,0.0304,0.398,0.00104,0.0765,0.142,119.936,4,https://i.scdn.co/image/ab67616d0000b273bfaf21c94b9e2c2f9f56205b
6RfgIiqwQNi6b1n0qaa6g0,Vaada Raasa,Vaada Raasa,"Ken,Eshwar,Grace Karunaas",18-08-2021,236640,23,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil indie,tamil dance,tamil pop",Sony Music Entertainment India Pvt. Ltd.,0.565,0.936,5,-3.721,1,0.33,0.164,1.55E-05,0.0534,0.563,137.467,4,https://i.scdn.co/image/ab67616d0000b273c31b7ec99f623c54cfb34af4
23jwsNJe8YZkQcb4nXKP1E,Oh Super Nova,Ayan,Krish,13-04-2022,149138,0,22phbj3v2fwk5fcezfpaqdvwy,2022-05-28T02:39:14Z,"tamil pop,kollywood,tamil hip hop",Avm productions,0.968,0.359,9,-9.242,0,0.116,0.0178,0,0.0849,0.637,115.976,4,https://i.scdn.co/image/ab67616d0000b273dd48209239ff24ef43b15ef1
1TgVIOdcdsPx1sXyVE6aDz,En Frienda Pola,Nanban (Original Motion Picture Soundtrack),"Krish,Suchith Suresan",23-12-2011,237191,0,22phbj3v2fwk5fcezfpaqdvwy,2018-07-05T00:08:22Z,"tamil pop,kollywood,tamil hip hop",Gemini Audio,0.891,0.594,7,-7.151,1,0.056,0.0538,1.19E-05,0.165,0.836,97.999,4,https://i.scdn.co/image/ab67616d0000b273105a73df60d84f149d8ddb20
6S6DFMfhwIZYHUffVzuWOI,June Ponal,Unnale Unnale,"Krishh,Arun",31-12-2006,361533,60,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,telugu pop,tollywood,tamil dance",Saregama,0.741,0.489,11,-9.428,0,0.0472,0.0386,0,0.162,0.667,113.028,4,https://i.scdn.co/image/ab67616d0000b273beb86aa378bafb864157a642
1hLIKcQCD7i1AwLfnGrwWX,June Ponal,Unnale Unnale (Original Motion Picture Soundtrack),"Krishh,Arun,Pa. Vijay",31-12-2006,361533,46,22phbj3v2fwk5fcezfpaqdvwy,2020-09-01T00:04:54Z,"tamil pop,kollywood,telugu pop,tollywood,tamil dance",Saregama,0.74,0.489,11,-9.429,0,0.0476,0.0383,0,0.162,0.658,113.029,4,https://i.scdn.co/image/ab67616d0000b27318bd30991b8bdd303df0f44e
3re8YryC1pYetQ5jSoEWi1,Haiyo Haiyo,Oh My Kadavule (Original Motion Picture Soundtrack),Leon James,07-02-2020,209002,43,22phbj3v2fwk5fcezfpaqdvwy,2022-04-02T22:36:20Z,"tamil pop,kollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.873,0.77,0,-4.556,1,0.0776,0.312,0,0.0487,0.839,123.018,4,https://i.scdn.co/image/ab67616d0000b273a889537541bd2b9f767c697c
1sZonxsyhGgySb3V2cEql8,Friendship Anthem (From Oh My Kadavule),Friendship Anthem (From Oh My Kadavule),"Leon James,Anirudh Ravichander,M.M.Manasi",08-11-2019,232560,41,22phbj3v2fwk5fcezfpaqdvwy,2022-06-29T03:34:25Z,"tamil pop,kollywood,tollywood,telugu pop,tamil dance,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.715,0.666,1,-5.715,0,0.0297,0.084,1.28E-06,0.38,0.901,124.998,4,https://i.scdn.co/image/ab67616d0000b273b5c529d3cabd22eb832a62fc
7jmoVYJ48EIK5t4VC2xlMx,Un Kadhal Irundhal Podhum,Kavalai Vendam (Original Motion Picture Soundtrack),"Leon James,Armaan Malik,Shashaa Tirupati",17-10-2016,271472,33,22phbj3v2fwk5fcezfpaqdvwy,2022-04-25T14:21:54Z,"tamil pop,kollywood,tollywood,telugu pop,hindi pop,bollywood,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.714,0.902,1,-4.364,1,0.0337,0.124,2.17E-05,0.0868,0.716,117.984,4,https://i.scdn.co/image/ab67616d0000b273e0dddbcfbbb48fea2516f2c8
4Q9DfYpSOn4XkVQXzB08b4,Kohila,"KO, 2 (Original Motion Picture Soundtrack)","Leon James,Neeti Mohan,Madhan Karky",01-10-2015,226111,28,22phbj3v2fwk5fcezfpaqdvwy,2022-06-14T04:02:06Z,"tamil pop,kollywood,tollywood,telugu pop,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.724,0.743,2,-4.705,1,0.0323,0.206,0,0.207,0.569,105.991,4,https://i.scdn.co/image/ab67616d0000b2739f6a500019c5477eb861c22f
5cfKBuE5XKtlaNOVjQwA9H,Kadhaippoma (From Oh My Kadavule),Kadhaippoma (From Oh My Kadavule),"Leon James,Sid Sriram",03-01-2020,282208,66,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.575,0.577,7,-6.674,1,0.0432,0.451,3.98E-06,0.264,0.157,90.012,4,https://i.scdn.co/image/ab67616d0000b273b61a7d4c017c37ca46e19f8d
4Ndcwn2iAt1MdU6lpw24ZQ,Marappadhilai Nenje - Additional Song,Oh My Kadavule (Original Background Score + Additional Songs),"Leon James,Sudharshan Ashok",26-02-2020,209032,62,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.527,0.535,11,-6.825,0,0.0282,0.557,0,0.148,0.158,93.021,4,https://i.scdn.co/image/ab67616d0000b273209fe72207e47be75b485904
5FF8zFVcdfylo72ANbh9wV,Kannum Kannum,Anniyan (Original Motion Picture Soundtrack),"Leslee Lewis,Andrea Jeremiah,Vasundhara Das",17-06-2005,325000,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,tamil dance,kollywood,bollywood,desi",Ayngaran,0.82,0.716,11,-8.315,0,0.0638,0.0818,2.53E-05,0.272,0.831,121.01,4,https://i.scdn.co/image/ab67616d0000b273ce27222b3a5af33ec735fb4e
646diZuMDgdX1ffsnCHeP1,Sarigame,Boys,"Lucky Ali,Blaaze,Vasundhara Das",29-07-2003,368274,38,22phbj3v2fwk5fcezfpaqdvwy,2019-08-03T22:59:28Z,"desi pop,bollywood,hindi indie,indian indie,hindi pop,telugu pop,tollywood,tamil pop,kollywood,tamil dance,desi",Aditya Music,0.686,0.877,2,-7.164,1,0.186,0.0223,2.46E-06,0.0932,0.528,110.011,4,https://i.scdn.co/image/ab67616d0000b273cec3a015f7b46aba44effb89
2yqDYVdqDTdLCapVQC4Ai7,Yaro Yarodi,Alaipayuthey (Original Motion Picture Soundtrack),"Mahalakshmi Iyer,Vaishali,Richa Sharma",31-12-2000,344840,0,22phbj3v2fwk5fcezfpaqdvwy,2017-08-04T12:32:48Z,"bollywood,desi,hindi pop,desi pop,tamil pop,sufi,qawwali",Saregama,0.828,0.354,9,-15.664,1,0.159,0.213,0.154,0.079,0.486,130.955,4,https://i.scdn.co/image/ab67616d0000b27311d08632cead4b3c78756af0
3ZtbfxTZeYuMXqNL9FNSSG,Thanjavoor Jilla Kaari,Suraa (Original Motion Picture Soundtrack),"Mani Sharma,Hemachandra Vedala,Saindhavi",01-04-2010,316613,61,22phbj3v2fwk5fcezfpaqdvwy,2022-04-01T02:33:59Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,devotional,bhajan",Think Music (India),0.882,0.749,0,-6.095,1,0.0965,0.0644,0.00506,0.0826,0.766,118.972,4,https://i.scdn.co/image/ab67616d0000b2738adcd47ba9e5daeb3ddb2e79
3JNgvfMjwnAlA45Jt190rI,Mambazhamam Mambazham,Pokkiri,"Mani Sharma,Shankar Mahadevan",15-12-2006,279320,0,22phbj3v2fwk5fcezfpaqdvwy,2020-11-25T02:30:43Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,bollywood,marathi pop,bhajan,devotional,desi,hindi pop,sufi",Eros Ayangaran,0.865,0.931,9,-4.798,0,0.299,0.437,1.06E-05,0.135,0.753,79.476,4,https://i.scdn.co/image/ab67616d0000b27348c1d6b2a33fa21eba1a5adb
7Ja5SkTniDUgOBxbiMTfvD,Makkayala,Naan (Original Motion Picture Soundtrack),"Mark,Sakthi Sree,Krishan(Rap),Mahesan",04-06-2012,292179,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil dance,tamil hip hop,kollywood",Gemini Audio,0.753,0.791,8,-5.495,1,0.144,0.272,4.40E-06,0.166,0.792,150.007,4,https://i.scdn.co/image/ab67616d0000b273d50981e53e43645257985e7d
0yfkqxC4FblTDte3qQywh4,Nalla Nanban,Sinthanai Sei Maname,Mohan C Lazarus,01-01-1986,369266,0,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:35:02Z,,Vincey,0.608,0.55,0,-8.717,1,0.0283,0.49,4.83E-06,0.11,0.831,113.379,4,https://i.scdn.co/image/ab67616d0000b2731470504143d06f76a4965af1
2S6DBGSl8c7hWZmC7R0Lgj,Top Tucker,Sarkar (Tamil) [Original Motion Picture Soundtrack],Mohit Chauhan,03-10-2018,223498,49,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"bollywood,hindi pop,sufi,desi",Sony Music Entertainment India Pvt. Ltd.,0.721,0.657,11,-8.304,1,0.0319,0.0322,0.00109,0.0618,0.454,132.97,4,https://i.scdn.co/image/ab67616d0000b2733cabfb7bedc90282c17446e2
70693JY8eUtdybBX30Imfb,Kona Kondakari,Madha Yaanai Koottam (Original Motion Picture Soundtrack),"N.R. Raghunanthan,G. V. Prakash",24-11-2013,274000,56,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.861,0.633,7,-6.702,1,0.193,0.395,0.000308,0.104,0.81,119.999,4,https://i.scdn.co/image/ab67616d0000b27362fdb953c0ba06f0d33e65f4
3iQi4U88pzLcMrpDRwJM2o,Yenga Annan,Namma Veettu Pillai (Original Motion Picture Soundtrack),"Nakash Aziz,Sunidhi Chauhan",06-09-2019,268254,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,,Divo,0.656,0.934,0,-3.893,1,0.18,0.104,0,0.14,0.834,89.943,4,https://i.scdn.co/image/ab67616d0000b273a75d7afa26dcd3cf8237c28c
3a0rM9Ok00rIVAnFsUI1c8,America Yendralum,Santhosh Subramaniyam (Original Motion Picture Soundtrack),"Naveen,Manikkam Vbinayakam,Kuppusamy,Viveka",21-05-2008,325773,46,22phbj3v2fwk5fcezfpaqdvwy,2022-06-14T03:56:28Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood",Bravo,0.801,0.941,11,-3.784,0,0.31,0.108,5.77E-06,0.0914,0.651,102.025,4,https://i.scdn.co/image/ab67616d0000b2738b895bdb8ccefee6ab65114b
05xJcmdgeGqVG4HyRjkaMf,Kozhi Veda Kozhi,Something Something Unakkum Enakkum (Original Motion Picture Soundtrack),"Naveen,Priya,Viveka",01-12-2006,295880,31,22phbj3v2fwk5fcezfpaqdvwy,2022-11-23T00:12:10Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,devotional",Saregama,0.811,0.882,0,-8.057,1,0.0825,0.466,7.70E-05,0.0324,0.821,114.995,4,https://i.scdn.co/image/ab67616d0000b273ea673dca23e60cfe27f7b888
4JBLgR5Og71wOq6G0ryoTh,Kaadhal Veesi,Indrajith (Original Motion Picture Soundtrack),Neha Bhasin,16-10-2017,226143,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"bollywood,telugu pop,tollywood,desi",Think Music,0.515,0.458,11,-8.116,1,0.0423,0.807,4.01E-05,0.111,0.301,75.022,4,https://i.scdn.co/image/ab67616d0000b2738851f9382ca0f3e7ac010851
5XI8QHHWAF1iEhKNnnOqct,Kannuodu Kaanbadhalam,Jeans (Original Motion Picture Soundtrack),"Nithyasree,Vairamuthu",27-06-1998,309735,56,22phbj3v2fwk5fcezfpaqdvwy,2017-08-04T12:32:25Z,"tamil pop,kollywood,tamil dance",New Music,0.731,0.635,5,-9.898,0,0.044,0.249,7.95E-05,0.0893,0.75,96.955,4,https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
4esnHx9DVLbuthOLVIPmpf,Vinmeen - From Thegidi,My Favourite Tamil Melodies,"Nivas K Prasanna,Abhay Jodhpurkar,Saindhavi",14-01-2015,296899,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,bollywood,devotional,bhajan,tamil dance",Think Music,0.713,0.534,11,-7.622,0,0.0447,0.113,1.35E-05,0.0952,0.285,100.01,4,https://i.scdn.co/image/ab67616d0000b2738fc3362001e15aabc84131d7
